"sample_id","station","latitude","longitude","year","month","day","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"2012022238_S2012022102238001","HL2",44.2715,-63.3247,2012,8,5,0,0,0,595.68681184088,0,2978.4340592044,0,8304.36762542671,0,200.912119970001,0,14296.4834841811,0,6552.55493024968,595.68681184088,0,2382.74724736352,2382.74724736352,0,0,0,0,0,0,0,0,0,0,0,0,2382.74724736352,595.68681184088,5956.8681184088,595.68681184088,0,0,0,2978.4340592044,5956.8681184088,41698.0768288616,0,0,9530.98898945409,0,0,0,0,0,2382.74724736352,0,0,2382.74724736352,0,0,0
"2012666007_S2012666102007001","HL2",44.26833,-63.31833,2012,8,21,0,0,0,0,0,0,0,5366.03735041605,0,61.6785902346673,0,15090.6950774153,0,10289.1102800559,6.79081278483687,0,0,3429.70342668529,0,0,0,0,0,2.26360426161229,0,685.940685337058,0,0,685.940685337058,685.940685337058,4115.64411202234,0,4801.5847973594,4115.64411202234,0,0,0,8917.22890938175,14404.7543920782,74767.5347017393,0,0,6173.46616803352,0,0,0,0,6.79081278483687,3429.70342668529,0,0,1371.88137067412,0,0,0
"6_S2012042102002001","HL2",44.26994,-63.32008,2012,9,25,0,0,0,337.849830646652,0,0,0,4431.37423371984,0,39.9222903938725,0,7094.84644357969,0,2364.94881452656,346.904206107982,0,0,1351.39932258661,675.699661293304,2.26359386533257,0,675.699661293304,0,0,1351.39932258661,0,2.26359386533257,0,337.849830646652,0,0,0,2027.09898387991,675.699661293304,0,0,337.849830646652,1013.54949193996,4729.89762905313,29392.9352662587,0,0,21284.5393307391,0,0,0,0,0,3040.64847581987,675.699661293304,0,0,7777.33688646899,0,0
"99_S2012042102029001","HL2",44.26993,-63.31965,2012,10,3,0,0,0,0,0,0,0,4714.04182177447,0,84.9376904824229,0,15776.5325397579,0,1371.87239476156,2791.2801680016,0,0,2057.80859214234,0,11.3179472567829,0,685.936197380779,0,0,4115.61718428467,685.936197380779,0,0,0,0,2743.74478952312,0,8231.23436856935,1371.87239476156,0,0,0,685.936197380779,3429.68098690389,39098.3632507044,0,0,48015.5338166545,0,0,0,0,2.26358945135657,1371.87239476156,0,0,0,5507.86188410844,0,0
"218_S2012042102075001","HL2",44.27036,-63.31967,2012,10,15,0,0,0,0,0,0,0,5605.87799589312,0,0,0,3429.6751283414,0,1371.87005133656,2750.53085942724,0,0,8917.15533368765,685.935025668281,2.26358558470533,0,685.935025668281,0,0,0,2743.74010267312,0,0,685.935025668281,1371.87005133656,2057.80507700484,0,3429.6751283414,11660.8954363608,0,0,0,2057.80507700484,2057.80507700484,58304.4771818039,0,0,22635.8558470533,0,0,0,0,0,2057.80507700484,0,0,0,0,0,0
"2012666008_S2012666102008001","HL2",44.26833,-63.31833,2012,11,19,0,0,0,0,0,17203.4281967623,0,1336.60720325722,0,86.2327227907882,0,19014.3153753688,0,0,1810.88717860655,0,0,905.443589303277,0,0,0,905.443589303277,0,0,1810.88717860655,28068.7512684016,0,0,1810.88717860655,0,905.443589303277,0,13581.6538395492,8148.99230372949,905.443589303277,0,0,1810.88717860655,18108.8717860655,67002.8256084425,0,0,12676.2102502459,0,0,0,0,905.443589303277,9054.43589303277,0,0,2716.33076790983,0,0,0
"2012666009_S2012666102009001","HL2",44.2675,-63.31766,2012,12,13,0,0,0,0,0,4527.26582352426,0,1681.55587730901,0,86.2336347337954,0,49799.9240587668,0,9959.98481175337,0,0,0,905.453164704851,0,0,0,0,0,0,1810.9063294097,26258.1417764407,0,0,0,0,0,0,9054.53164704851,9054.53164704851,0,0,0,0,8149.07848234366,75152.6126705027,0,0,49799.9240587668,0,0,0,0,0,1810.9063294097,0,0,0,0,905.453164704851,0
"001_S2013666102001001","HL2",44.2675,-63.3175,2013,1,9,0,0,0,0,0,685.940685337058,2057.82205601117,1613.82667807255,0,42.4691231071724,0,30181.3901548305,0,1371.88137067412,0,0,0,685.940685337058,0,0,0,0,0,0,685.940685337058,4801.5847973594,0,0,2743.76274134823,0,685.940685337058,1371.88137067412,15090.6950774153,8917.22890938175,0,0,0,685.940685337058,4801.5847973594,114552.094451289,0,0,1371.88137067412,0,0,0,0,0,6859.40685337057,0,0,685.940685337058,0,0,0
"002_S2013666102002001","HL2",44.2668,-63.3175,2013,1,29,0,0,0,0,0,685.942113108543,2743.76845243417,1783.70688324285,0,0,0,26065.8002981246,0,0,2.26360897325819,0,0,1371.88422621709,0,0,0,685.942113108543,0,0,0,4803.85840073306,0,0,1371.88422621709,0,685.942113108543,685.942113108543,17834.4949408221,2743.76845243417,0,0,0,0,3429.71056554271,89172.4747041106,0,0,1371.88422621709,0,0,0,0,1371.88422621709,15776.6686014965,0,0,0,0,685.942113108543,0
"003_S2013666102003001","HL2",44.268,-63.3192,2013,2,15,0,0,0,0,0,0,1810.8912171776,2673.22036821455,0,43.1164575518475,0,26257.9226490751,0,0,88.2809468374078,0,0,0,0,0,0,0,0,905.445608588798,0,8149.01047729918,0,0,10865.3473030656,0,2716.33682576639,0,1810.8912171776,20825.2489975424,0,0,0,5432.67365153279,15392.5753460096,70624.7574699263,0,0,0,0,0,0,0,2.263614021472,38934.1611693183,0,0,4527.22804294399,0,0,0
"001_S2013002102001001","HL2",44.268,-63.324,2013,2,26,0,0,0,6.79082691977458,0,0,11770.7666609426,7731.09526251259,278.598027477931,417.897041216897,0,5432.66153581966,0,0,101.862403796619,0,0,0,4.52721794651638,2.26360897325819,0,0,0,905.443589303277,0,3621.77435721311,86.0171409838113,0,1810.88717860655,0,1810.88717860655,2716.33076790983,7243.54871442621,11770.7666609426,0,0,0,6338.10512512294,4527.21794651638,180183.274271352,0,0,0,0,0,0,0,2.26360897325819,72435.4871442621,0,0,905.443589303277,0,905.443589303277,0
"113_S2013002102113001","HL2",44.271,-63.321,2013,3,19,0,0,0,6.79085833095793,0,0,905.447777461057,49346.9038716276,0,905.447777461057,0,6338.1344422274,0,1810.89555492211,246.734519358138,2716.34333238317,0,3621.79110984423,2.26361944365264,2.26361944365264,0,905.447777461057,0,11.3180972182632,0,2716.34333238317,52.0632472040108,0,9959.92555207163,0,5432.68666476634,0,11770.8211069937,13581.7166619159,0,0,0,9054.47777461057,13581.7166619159,191049.481044283,0,0,3621.79110984423,0,0,0,0,0,60665.0010898908,0,0,905.447777461057,0,0,0
"009_S2013004102001001","HL2",44.2669,-63.3172,2013,4,5,0,0,0,0,0,0,0,199195.531454069,905.434233882131,905.434233882131,0,1810.86846776426,0,1810.86846776426,205.986288208185,905.434233882131,0,1810.86846776426,0,0,0,0,0,909.961405051541,0,4527.17116941065,233.149315224649,0,0,0,0,1810.86846776426,6338.03963717491,5432.60540329278,0,2.26358558470533,0,905.434233882131,2716.30270164639,55231.48826681,0,905.434233882131,905.434233882131,0,0,0,0,0,27163.0270164639,0,0,0,0,0,0
"067_S2013004102015001","HL2",44.2668,-63.3186,2013,4,12,0,0,0,0,0,0,685.944567104671,24508.3352096346,170.196772289129,1191.3774060239,0,7545.39023815138,0,3429.72283552335,61.1176609290262,1371.88913420934,0,685.944567104671,2.26361707144541,2.26361707144541,0,0,0,2743.77826841868,0,10975.1130736747,52.0631926432445,0,4801.6119697327,0,0,2743.77826841868,6859.44567104671,5487.55653683737,0,2.26361707144541,0,6859.44567104671,10289.1685065701,98090.0730959679,0,0,1371.88913420934,0,0,0,0,0,45958.2859960129,0,0,0,0,0,0
"233_S2013004102084001","HL2",44.2668,-63.3169,2013,4,26,0,0,0,2.2636022669068,0,3429.70040440424,0,18272.4520340669,5181.74012906375,9545.3107640648,0,4115.64048528508,0,0,88.280488409365,10289.1012132127,0,0,4.52720453381359,2.2636022669068,0,685.940080880847,0,4117.90408755199,0,3431.96400667114,36.2176362705087,0,31553.243720519,0,0,0,685.940080880847,6859.40080880847,0,0,0,3429.70040440424,0,35668.8842058041,0,0,0,0,0,0,0,2750.55113032411,76139.348977774,0,0,2057.82024264254,0,0,0
"003_S2013008102001002","HL2",44.26746,-63.3148,2013,5,7,0,0,0,6.7907815959977,0,452.718773066514,452.718773066514,44819.1585335848,1810.87509226605,11770.6880997294,0,0,0,0,72.4350036906422,6790.7815959977,0,905.437546133027,0,4.52718773066514,0,0,0,905.437546133027,0,6790.7815959977,36.2175018453211,0,6338.06282293119,0,1358.15631919954,10412.5317805298,1358.15631919954,0,0,0,0,0,0,17656.032149594,0,0,0,0,452.718773066514,0,0,1810.87509226605,51157.221356516,0,0,7243.50036906422,0,1358.15631919954,0
"004_S2013666102004001","HL2",44.2675,-63.3175,2013,5,21,0,0,0,595.685332003234,0,11318.0213080614,0,21634.4478100998,400.637922409255,4807.65506891106,595.685332003234,0,0,0,9.05441704644916,4765.48265602587,0,0,597.948936264846,0,0,1191.37066400647,0,595.685332003234,0,3576.37559628102,595.685332003234,0,595.685332003234,0,3574.1119920194,0,10722.3359760582,13105.0773040712,0,0,0,5956.85332003234,5361.16798802911,49441.8825562684,0,0,0,0,0,0,0,1787.0559960097,39315.2319122135,0,0,0,0,2978.42666001617,0
"246_S2013008102036001","HL2",44.2666,-63.3154,2013,5,28,0,0,0,0,0,1810.89198266041,0,22334.3344528118,150.907665221701,2565.43030876892,0,0,0,0,36.2178396532083,905.445991330207,0,452.722995665103,9.05445991330207,9.05445991330207,0,2716.33797399062,0,452.722995665103,0,2268.14220828217,4.52722995665103,0,905.445991330207,0,2263.61497832552,4074.50696098593,0,0,0,2.26361497832552,0,1810.89198266041,5885.39894364634,36670.5626488734,0,0,0,0,0,0,0,0,17203.4738352739,0,0,905.445991330207,0,1358.16898699531,0
"006_S2013013102006001","HL2",44.2675,-63.3175,2013,6,4,0,0,0,0,0,3621.73693552852,0,26483.9513410523,1131.79279235266,1584.50990929373,0,4527.17116941065,0,0,38.4809549399906,1810.86846776426,0,0,20.3722702623479,0,0,905.434233882131,0,0,0,2.26358558470533,0,0,5432.60540329278,0,1810.86846776426,0,5432.60540329278,3621.73693552852,0,0,0,9054.34233882131,8148.90810493918,57947.7909684564,0,0,0,0,0,0,0,909.961405051541,47082.5801618708,0,0,0,0,0,0
"336_S2013013102336001","HL2",44.2675,-63.3175,2013,6,16,0,0,0,0,0,4979.94374261414,0,3086.74198922364,164.626239425261,1605.10583439629,0,0,0,0,452.722158419467,452.722158419467,0,0,0,0,0,0,0,0,0,0,0,0,3621.77726735574,0,905.444316838934,0,3621.77726735574,0,4527.22158419467,0,0,13128.9425941645,2263.61079209733,27163.329505168,0,0,0,0,0,0,0,2263.61079209733,9054.44316838934,0,0,0,0,0,0
"001_S2013022102001001","HL2",44.273,-63.323,2013,6,27,0,0,0,0,0,452.718260937439,0,8019.58062232035,64.674037276777,388.044223660662,0,0,0,0,9.05436521874878,905.436521874878,0,0,6.79077391406159,0,0,0,0,0,0,0,0,0,226.35913046872,0,1584.51391328104,0,452.718260937439,226.35913046872,0,0,0,1131.7956523436,2263.5913046872,26031.3000039027,0,0,0,0,0,0,0,2.26359130468719,1810.87304374976,0,0,0,0,0,0
"097_S2013022102097001","HL2",44.273,-63.322,2013,7,13,0,0,0,1810.88340928983,0,1358.16255696737,0,5144.55514002793,0,658.503057923575,0,0,0,0,452.720852322458,0,0,0,452.720852322458,0,0,0,0,0,452.720852322458,3169.04596625721,0,0,4979.92937554704,0,3169.04596625721,0,905.441704644916,1810.88340928983,0,0,0,2716.32511393475,19014.2757975432,42103.0392659886,0,0,0,0,0,0,0,452.720852322458,9959.85875109407,0,0,0,0,1358.16255696737,0
"176_S2013022102176001","HL2",44.273,-63.319,2013,7,23,0,0,0,0,0,0,0,7319.01866942612,75.4538007157332,75.4538007157332,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.1684128832,0,452.722804294399,0,0,452.722804294399,0,905.445608588798,0,5885.39645582719,9959.90169447678,0,0,0,1810.8912171776,10412.6244987712,76962.8767300479,0,0,0,0,0,0,0,0,16750.7437588928,452.722804294399,0,1810.8912171776,0,905.445608588798,0
"005_S2013666102005001","HL2",44.2675,-63.3175,2013,8,21,0,0,0,0,0,675.707449720289,337.853724860144,8732.31668636651,84.7797736540438,932.577510194481,0,2027.12234916087,0,337.853724860144,2.26361995656297,0,0,0,337.853724860144,0,0,337.853724860144,0,1013.56117458043,0,3040.6835237413,0,0,1689.26862430072,0,4392.09842318188,675.707449720289,1013.56117458043,6419.22077234275,0,0,0,4054.24469832173,14865.5638938464,41893.8618826579,0,0,0,0,0,0,0,0,23649.7607402101,0,0,6419.22077234275,0,3716.39097346159,0
"015_S2013037102002001","HL2",44.2608,-63.3113,2013,9,22,0,0,0,0,0,0,0,7269.54846325345,0,177.306060079353,0,6338.10062763659,0,1358.16442020784,18.1088589361045,0,452.721473402613,452.721473402613,452.721473402613,0,0,0,0,452.721473402613,452.721473402613,0,0,0,2263.60736701307,0,4979.93620742875,0,5432.65768083136,5885.37915423397,0,0,0,2263.60736701307,5885.37915423397,46177.5902870666,0,905.442946805227,20372.4663031176,0,0,0,0,0,6338.10062763659,452.721473402613,0,0,0,452.721473402613,0
"247_S2013037102083001","HL2",44.2606,-63.3096,2013,10,9,0,0,0,0,0,1371.88532854384,4801.59864990344,23767.913317022,0,113.180539604867,0,30181.4772279645,0,16462.6239425261,22.6361079209734,0,2057.82799281576,0,0,0,0,685.94266427192,0,1374.14893933594,685.94266427192,3429.7133213596,0,0,0,0,4115.65598563152,1371.88532854384,12346.9679568946,13718.8532854384,0,0,0,0,4115.65598563152,31553.3625565083,0,0,10289.1399640788,0,0,0,0,0,15090.7386139822,0,0,2743.77065708768,0,685.94266427192,0
"006_S2013666102006001","HL2",44.2675,-63.3175,2013,10,23,0,0,0,0,0,2454.52122810216,7636.28826520673,13730.117835158,0,0,0,5181.76703710457,0,6545.38994160577,43.0086664079679,0,3272.69497080289,2181.79664720192,0,0,0,2454.52122810216,0,1090.89832360096,0,818.173742700721,0,0,34636.0217743305,0,545.449161800481,545.449161800481,2727.2458090024,4363.59329440385,0,0,0,818.173742700721,2181.79664720192,16090.7502731142,0,0,2181.79664720192,0,0,0,0,547.712775821953,5181.76703710457,0,0,818.173742700721,0,272.72458090024,0
"007_S2013666102007001","HL2",44.2675,-63.3175,2013,11,22,0,0,0,0,0,337.851382330193,675.702764660385,9071.37288361479,0,0,0,1013.55414699058,0,0,18.1088340928983,0,0,337.851382330193,0,2.26360426161229,0,0,0,2.26360426161229,0,3378.51382330192,0,0,675.702764660385,0,7432.73041126423,337.851382330193,6757.02764660385,8108.43317592462,0,0,0,675.702764660385,6757.02764660385,29730.9216450569,0,0,0,0,0,0,0,0,22636.0426161229,0,0,2027.10829398115,0,337.851382330193,0
"008_S2013666102008001","HL2",44.2678,-63.3178,2013,12,5,0,0,0,6.7907995618839,0,685.939349685242,4801.5754477967,22635.998539613,0,452.71997079226,0,10289.0902452786,0,0,29.4267981014969,0,0,685.939349685242,685.939349685242,0,0,0,0,0,0,8917.21154590815,0,0,2743.75739874097,0,4115.63609811145,2743.75739874097,38412.6035823736,24007.8772389835,0,0,0,4801.5754477967,19206.3017911868,87800.236759711,0,0,0,0,0,0,0,0,48015.754477967,0,0,8917.21154590815,0,685.939349685242,0
"001_S2014666102001001","HL2",44.2675,-63.3175,2014,1,10,0,0,0,1351.41489944058,0,0,1351.41489944058,7681.35300575422,0,611.789177449451,0,337.853724860144,0,0,0,0,0,337.853724860144,0,0,0,0,0,0,0,1013.56117458043,0,0,2027.12234916087,0,4054.24469832173,337.853724860144,11824.8803701051,10473.4654706645,0,0,0,337.853724860144,1689.26862430072,31420.3964119934,0,0,0,0,0,0,0,1689.26862430072,5743.51332262246,675.707449720289,0,337.853724860144,0,1351.41489944058,0
"002_S2014666102002001","HL2",44.2675,-63.31816,2014,2,3,0,0,0,0,0,0,2743.76450327646,3757.58548723712,135.816342912185,362.176914432493,0,0,0,0,52.0629314496709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057.82337745735,0,2057.82337745735,10289.1168872867,0,0,0,2057.82337745735,7545.35238401027,66536.2892044542,0,0,0,0,0,0,0,0,21950.1160262117,1371.88225163823,0,685.941125819116,0,685.941125819116,0
"001_S2014002102001001","HL2",44.27066,-63.319,2014,2,18,0,0,0,2.26359243727963,0,0,6338.05882438295,4768.63473453575,60.3624649941234,1690.14901983545,0,1810.8739498237,0,0,205.986911792446,0,0,0,0,0,0,0,0,13.5815546236778,0,3621.7478996474,0,0,905.43697491185,0,905.43697491185,9054.3697491185,28973.9831971792,18108.739498237,0,0,0,6338.05882438295,7243.4957992948,112274.184889069,0,0,0,0,0,0,0,0,89638.2605162732,905.43697491185,0,1810.8739498237,0,4527.18487455925,0
"076_S2014002102076001","HL2",44.26083,-63.32866,2014,3,3,0,0,0,0,0,0,685.9359276197,4255.54649495262,45.2717712229002,135.815313668701,0,0,0,0,203.722970503051,685.9359276197,0,0,0,2.26358856114501,0,0,0,13.5815313668701,0,5487.4874209576,6.79076568343503,0,1371.8718552394,0,2057.8077828591,685.9359276197,9603.1029866758,5487.4874209576,0,0,0,8917.1670590561,4801.5514933379,91229.4783734201,0,0,0,0,0,0,0,0,57618.6179200548,0,0,685.9359276197,0,685.9359276197,0
"055_S2014101102055001","HL2",44.25444,-63.32524,2014,3,22,0,0,0,0,0,0,905.445608588798,7655.13105443257,740.819134299926,905.445608588798,0,4527.22804294399,0,905.445608588798,0,905.445608588798,0,0,0,0,0,0,0,1810.8912171776,0,3621.78243435519,0,0,6338.11926012159,0,905.445608588798,1810.8912171776,1810.8912171776,9054.45608588798,0,0,0,3621.78243435519,1810.8912171776,98693.571336179,0,0,0,0,0,0,0,1810.8912171776,11770.7929116544,0,0,0,0,0,0
"008_395264","HL2",44.26656,-63.31752,2014,4,5,0,0,0,0,0,0,0,9352.79805352798,18403.8929440389,2715.32846715328,0,905.109489051095,0,0,15.8394160583942,7240.87591240876,0,0,2.26277372262774,0,0,0,0,3620.43795620438,0,9051.09489051095,0,0,5430.65693430657,0,905.109489051095,0,0,14481.7518248175,0,0,0,8145.98540145985,905.109489051095,109518.248175182,0,0,0,0,0,0,0,905.109489051095,30773.7226277372,0,0,1810.21897810219,0,0,0
"104_395749","HL2",44.26801,-63.31831,2014,4,13,0,0,0,0,0,0,0,26740.5063291139,3714.81201587002,9599.15611814346,0,8227.84810126582,0,685.654008438819,15.8386075949367,14398.7341772152,0,0,0,0,0,2056.96202531646,0,2742.61603375527,0,7542.194092827,0,0,55537.9746835443,0,8913.50210970464,0,685.654008438819,4799.57805907173,0,0,0,2742.61603375527,4799.57805907173,77478.9029535865,0,0,0,0,0,685.654008438819,0,0,67879.746835443,0,0,2056.96202531646,0,0,0
"223_396880","HL2",44.26611,-63.31764,2014,4,23,0,0,0,0,0,0,0,30093.3544303797,226.26582278481,4977.84810126582,0,1371.30801687764,0,0,9.05063291139241,0,0,1371.30801687764,0,0,0,0,0,4799.57805907173,0,3428.27004219409,0,0,58966.2447257384,0,0,3428.27004219409,21255.2742616034,8227.84810126582,0,0,0,7542.194092827,4113.92405063291,64451.4767932489,0,0,0,0,0,0,0,0,32911.3924050633,0,0,8227.84810126582,0,0,0
"002_400001","HL2",44.26815,-63.32037,2014,5,2,0,0,0,0,0,8482.83931357254,0,308209.828393136,2827.61310452418,8482.83931357254,0,25448.5179407176,0,8482.83931357254,2827.61310452418,16965.6786271451,0,0,0,2.26209048361935,0,0,0,11310.4524180967,0,48069.4227769111,4.52418096723869,0,53724.6489859594,0,14138.0655226209,0,28276.1310452418,5655.22620904836,0,0,0,5655.22620904836,0,127242.589703588,0,0,0,0,0,0,0,8487.36349453978,330830.733229329,0,0,33931.3572542902,0,2827.61310452418,0
"003_S2014666102003001","HL2",44.2675,-63.3175,2014,5,7,2716.31982475356,0,0,0,0,3621.75976633808,0,36217.5976633808,905.43994158452,8601.67944505294,0,2716.31982475356,905.43994158452,905.43994158452,11.3179992698065,2716.31982475356,0,905.43994158452,2.2635998539613,0,0,0,0,10865.2792990142,0,5432.63964950712,2.2635998539613,0,33501.2778386272,0,5432.63964950712,4527.1997079226,27163.1982475356,2716.31982475356,0,0,0,4527.1997079226,19014.2387732749,104125.59328222,0,0,0,0,0,0,0,921.285140562249,47988.3169039795,0,0,3621.75976633808,0,905.43994158452,0
"218_401465","HL2",44.26599,-63.31706,2014,5,24,0,0,0,0,0,18105.9390048154,0,23311.3964686998,1131.62118780096,7468.69983948636,0,4526.48475120385,0,0,9.0529695024077,0,0,0,0,0,0,905.29695024077,0,4526.48475120385,0,3621.18780096308,38.4751203852327,0,8147.67255216693,0,4526.48475120385,905.29695024077,17200.6420545746,9052.9695024077,0,0,0,3621.18780096308,42548.9566613162,30780.0963081862,0,0,0,0,0,0,0,905.29695024077,33495.9871589085,0,0,2715.89085072231,0,3621.18780096308,0
"004_S2014666102004001","HL2",44.2675,-63.3175,2014,6,17,0,0,0,0,0,8231.276312952,0,20934.0542320001,170.195562861789,3063.52013151221,0,2743.758770984,0,0,9.0544039442472,0,0,0,1378.67018845018,0,0,0,0,685.939692746,1371.879385492,685.939692746,0,0,2743.758770984,0,685.939692746,1371.879385492,4115.638156476,685.939692746,685.939692746,4.5272019721236,0,2743.758770984,4801.577849222,54189.235726934,0,0,0,0,0,0,0,1371.879385492,21950.070167872,0,0,5487.517541968,0,1371.879385492,0
"001_S2014018102001001","HL2",44.2604,-63.3319,2014,6,28,0,0,0,0,0,0,0,23541.4994381121,0,3621.76914432493,0,905.442286081233,0,0,0,0,0,0,0,0,0,0,0,1358.16342912185,3621.76914432493,0,0,0,2263.60571520308,0,4074.49028736555,905.442286081233,3621.76914432493,905.442286081233,0,0,0,1810.88457216247,4527.21143040617,84658.8537485953,0,0,0,0,0,0,0,1813.14817787767,12676.1920051373,0,0,1810.88457216247,0,1810.88457216247,0
"062_S2014018102062001","HL2",44.25882,-63.3226,2014,7,22,0,0,0,2746.03934628198,0,0,0,17620.9549210968,0,1084.36645668288,0,3429.71966412957,0,0,701.789237674193,685.943932825914,0,0,0,4.52722995665103,0,6859.43932825914,0,9607.74228951945,0,685.943932825914,2.26361497832552,0,5487.55146260731,0,3429.71966412957,1371.88786565183,5487.55146260731,2743.77573130366,0,0,0,685.943932825914,33611.2527084698,75453.8326108505,0,0,0,0,0,0,0,0,11661.0468580405,0,0,2057.83179847774,0,685.943932825914,0
"142_S2014018102142001","HL2",44.2534,-63.3281,2014,8,3,0,0,0,0,0,452.721794651638,452.721794651638,4527.21794651638,0,164.62610714605,0,1358.16538395492,0,0,0,0,4979.93974116802,0,452.721794651638,0,0,452.721794651638,0,452.721794651638,1358.16538395492,1358.16538395492,0,0,1358.16538395492,0,3621.77435721311,0,2263.60897325819,4527.21794651638,0,0,0,3621.77435721311,17203.4281967623,38934.0743400409,0,0,0,0,0,0,0,0,9054.43589303277,0,0,3169.05256256147,0,452.721794651638,0
"005_S2014666102005001","HL2",44.2675,-63.3175,2014,9,2,0,0,0,905.443589303277,0,905.443589303277,905.443589303277,22183.3679379303,0,150.907264883879,0,38028.6307507376,0,10865.3230716393,52.0630063849384,0,12676.2102502459,0,2716.33076790983,0,0,3621.77435721311,0,4527.21794651638,0,1810.88717860655,0,0,29879.6384470081,0,9054.43589303277,905.443589303277,16297.984607459,2716.33076790983,0,0,0,3621.77435721311,3621.77435721311,35312.2999828278,0,0,40744.9615186475,0,0,905.443589303277,0,0,905.443589303277,0,0,19919.7589646721,0,0,0
