"sample_id","station","year","month","day","yearday","season","latitude","longitude","depth","Acartia","Acartia hudsonica","Aetideidae","Calanus finmarchicus","Calanus finmarchicus I-IV","Calanus finmarchicus V","Calanus finmarchicus VI","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Clausocalanus","Euchaeta","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Triconia borealis","Triconia conifera"
"003_446851","HL2",2019,5,10,130,NA,44.2667,-63.3167,149,0,0,0,43324.8081841432,38893.8618925831,3446.2915601023,984.6547314578,4430.9462915601,5415.6010230179,0,3019.60784313726,0,0,0,0,0,7549.01960784314,28686.2745098039,40764.7058823529,12078.431372549,0,0,6039.21568627451,12078.431372549,55862.7450980392,0,0,0,0,0,0,30196.0784313725,1509.80392156863,0,3019.60784313726,3019.60784313726,0
"004_446861","HL2",2019,5,28,148,NA,44.2667,-63.3167,149,0,0,0,10545.0834574736,7313.52562373172,3061.47584249235,170.081991249575,850.409956247874,5782.78770248554,0,452.418096723869,0,0,0,0,0,904.836193447738,5429.01716068643,13120.1248049922,7238.6895475819,0,0,5429.01716068643,5429.01716068643,21716.0686427457,0,452.418096723869,0,0,0,0,19906.3962558502,0,0,452.418096723869,0,0
"007_476267","HL2",2019,6,7,158,NA,44.26533,-63.30095,149,0,0,0,25659.5338440403,20595.1521642955,4389.13078911216,675.25089063264,685.481964733135,5402.00712506112,0,0,0,0,0,0,0,0,0,6854.81964733135,3427.40982366567,685.481964733135,0,4798.37375313194,2741.92785893254,83628.7996974424,0,0,0,0,0,0,58265.9670023165,0,0,685.481964733135,1370.96392946627,0
"005_446871","HL2",2019,6,19,170,NA,44.2667,-63.3167,149,0,0,0,20593.2721712538,10862.3853211009,8825.68807339449,905.19877675841,226.299694189602,6336.39143730887,0,5657.49235474006,0,0,0,0,0,0,1131.49847094801,14709.4801223242,9051.9877675841,0,0,4525.99388379205,16972.4770642202,65626.9113149847,0,0,0,0,0,0,64495.4128440367,0,0,4525.99388379205,0,0
"006_442909","HL2",2019,6,27,178,NA,44.26685,-63.3214,149,0,0,0,36554.1490857946,18762.3066104079,16497.8902953586,1293.95218002813,0,2264.41631504923,0,6793.24894514768,0,0,0,0,0,0,6793.24894514768,11322.0815752461,6793.24894514768,0,0,6793.24894514768,7925.45710267229,75857.9465541491,0,0,0,0,0,0,56610.4078762307,0,0,21511.9549929676,0,0
"118_451816","HL2",2019,7,16,197,NA,44.26137,-63.31239,149,0,0,0,42552.4296675192,18710.9974424552,22936.0613810742,905.37084398977,0,6941.17647058823,0,33951.4066496164,0,0,0,0,0,0,5658.56777493606,28292.8388746803,5658.56777493606,0,0,22634.2710997442,73561.3810741688,203708.439897698,0,0,0,0,0,0,190505.115089514,0,0,11317.1355498721,1886.18925831202,0
"191_452060","HL2",2019,7,26,207,NA,44.26873,-63.32848,149,0,0,0,20657.0922683455,11017.1158764509,8656.30533149715,983.671060397403,0,1180.40527247688,0,15082.9562594268,0,0,0,0,0,0,4524.88687782805,18099.5475113122,0,0,0,6033.18250377074,15082.9562594268,161387.631975867,0,0,0,0,0,0,114630.467571644,0,0,9049.77375565611,3016.59125188537,0
"280_452362","HL2",2019,8,10,222,NA,44.27078,-63.32782,149,0,0,0,21894.6139249745,13866.5888191505,7663.11487374106,364.910232082908,0,1094.73069624872,0,42420.814479638,8484.1628959276,2828.05429864253,0,0,0,8484.1628959276,0,2828.05429864253,0,0,0,2828.05429864253,2828.05429864253,263009.049773756,0,0,0,0,0,0,96153.8461538462,0,0,115950.226244344,2828.05429864253,0
"007_446881","HL2",2019,10,21,294,NA,44.2667,-63.3167,149,0,0,0,18377.8270198023,6964.22918645141,11413.5978333509,0,0,773.803242939045,0,452.674897119342,0,0,4979.42386831276,0,0,0,4074.07407407407,17654.3209876543,2716.04938271605,0,0,5884.77366255144,21275.7201646091,45267.4897119342,0,2716.04938271605,0,0,0,0,4074.07407407407,1358.02469135802,0,452.674897119342,452.674897119342,0
"008_446891","HL2",2019,11,22,326,NA,44.2667,-63.3167,149,0,0,0,3623.93162393162,905.982905982906,2566.95156695157,150.997150997151,0,0,0,9965.81196581196,0,7247.86324786325,10871.7948717949,0,3623.93162393162,0,0,5435.89743589744,1811.96581196581,0,0,3623.93162393162,45299.1452991453,82444.4444444444,0,39863.2478632479,0,0,0,0,10871.7948717949,0,0,0,0,0
"009_446901","HL2",2019,12,17,351,NA,44.2667,-63.3167,149,0,0,0,12220.6506364922,1584.15841584158,10183.8755304102,452.616690240453,0,792.079207920792,0,9806.69495520981,0,2263.08345120226,2263.08345120226,0,1508.72230080151,754.361150400754,6789.25035360679,24893.9179632249,1508.72230080151,0,0,0,3017.44460160302,83734.0876944837,0,15087.2230080151,0,0,0,0,3771.80575200377,0,0,0,754.361150400754,0
